Conopophaga aurita_Meucholovka kaštanovoprsá
Conopophaga castaneiceps_Meucholovka rezavotemenná
Conopophaga cearae_Ceara Gnateater
Conopophaga lineata_Meucholovka rezavá
Conopophaga melanogaster_Meucholovka černohlavá
Conopophaga melanops_Meucholovka černolící
Conopophaga peruviana_Meucholovka západoamazonská
Conopophila albogularis_Meedosavka rezavopruhá
Conostoma aemodium_Seýkořice velká
Conothraupis speculigera_Teangara zrcadlová
Contopus caribaeus_Teyranovec karibský
Contopus cinereus_Southern Tropical Pewee
Contopus cooperi_tyranovec severský
Contopus fumigatus_Teyranovec tmavošedý
Contopus latirostris_Teyranovec antilský
Contopus lugubris_Teyranovec tmavý
Contopus nigrescens_Teyranovec černavý
Contopus pertinax_Teyranovec Couesův
Contopus punensis_Teyranovec tumbeský
Contopus sordidulus_Teyranovec západní
Contopus virens_tyranovec východní
Copsychus albiventris_Andaman Shama
Copsychus albospecularis_Šeáma madagaskarská
Copsychus cebuensis_Šeáma cebuská
Copsychus fulicatus_Sekalník indický
Copsychus luzoniensis_Šeáma bělobrvá
Copsychus malabaricus_Šeáma bělořitá
Copsychus mindanensis_Philippine Magpie-Robin
Copsychus niger_Šeáma černá
Copsychus pyrropygus_Šeáma oranžovoocasá
Copsychus saularis_Šeáma stračí
Copsychus stricklandii_Šeáma běločapková
Coracias abyssinicus_mandelík sahelský
Coracias benghalensis_mandelík indický
Coracias caudatus_mandelík fialovoprsý
Coracias garrulus_mandelík hajní
Coracina bicolor_Heousenčík černobílý
Coracina caesia_Gray Cuckooshrike
Coracina cinerea_Madagascar Cuckooshrike
Coracina lineata_Barred Cuckooshrike
Coracina longicauda_Heousenčík kápový
Coracina macei_Heousenčík jihoasijský
Coracina novaehollandiae_Heousenčík černolící
Coracina papuensis_Heousenčík papuánský
Coracina pectoralis_housenčík běloprsý
Coracina personata_Heousenčík škraboškový
Coracina striata_Heousenčík pruhovaný
Coracopsis nigra_Veaza malý
Coracopsis vasa_Veaza velký
Coragyps atratus_kondor havranovitý
Corapipo altera_Peipulka podhorní
Corapipo gutturalis_Peipulka bělohrdlá
Corcorax melanorhamphos_Keavčík bělokřídlý
Cormobates leucophaea_Leezčík bělohrdlý
Cormobates placens_Leezčík papuánský
Corthylio calendula_králíček americký
Corvinella corvina_Ťeuhýk žlutozobý
Corvinella melanoleuca_Magpie Shrike
Corvus albicollis_Kerkavec bělokrký
Corvus albus_vrána černobílá
Corvus brachyrhynchos_vrána americká
Corvus capensis_vrána africká
Corvus caurinus_Northwestern Crow
Corvus corax_krkavec velký
Corvus cornix_vrána šedá
Corvus corone_vrána černá
Corvus coronoides_Kerkavec australský
Corvus crassirostris_Kerkavec tlustozobý
Corvus cryptoleucus_Kerkavec mexický
Corvus culminatus_Indian Jungle Crow
Corvus dauuricus_kavka východní
Corvus enca_Verána tenkozobá
Corvus florensis_Verána floreská
Corvus frugilegus_havran polní
Corvus hawaiiensis_Vrána havajská
Corvus imparatus_Verána mexická
Corvus jamaicensis_Verána jamajská
Corvus leucognaphalus_Verána hispaniolská
Corvus macrorhynchos_vrána tlustozobá
Corvus mellori_Kerkavec malý
Corvus minutus_Verána kubánská
Corvus monedula_kavka obecná
Corvus nasicus_Verána bahamská
Corvus orru_Verána australská
Corvus ossifragus_vrána rybí
Corvus palmarum_Verána palmová
Corvus rhipidurus_krkavec krátkoocasý
Corvus ruficollis_krkavec hnědokrký
Corvus sinaloae_Verána sinalojská
Corvus splendens_vrána domácí
Corvus tasmanicus_Kerkavec pralesní
Corvus tristis_Verána bělavá
Corvus typicus_Verána celebeská
Corvus unicolor_Verána jednobarvá
Corvus validus_Verána molucká
Corvus woodfordi_Verána bělozobá
Corydon sumatranus_Leoboš tmavý
Coryphaspiza melanotis_Teemenáček černolící
Coryphistera alaudina_Hernčiřík chocholoušovitý
Coryphospingus cucullatus_Keorunáček vínorudý
Coryphospingus pileatus_Keorunáček šedý
Corythaeola cristata_turako velký
Corythaixoides concolor_sparák šedý
Corythaixoides leucogaster_sparák bělobřichý
Corythopis delalandi_Teyránek drozdovitý
Corythopis torquatus_Teyránek pozemní
Corythornis cristatus_ledňáček modropláštíkový
Coscoroba coscoroba_labuť koskoroba
Cossypha albicapillus_Derozdík běločapkový
Cossypha anomala_Derozdík tanzanský
Cossypha archeri_Derozdík zairský
Cossypha caffra_Derozdík kapský
Cossypha cyanocampter_Derozdík modroramenný
Cossypha dichroa_Derozdík zpěvný
Cossypha heuglini_Derozdík bělobrvý
Cossypha humeralis_Derozdík bělohrdlý
Cossypha natalensis_Derozdík oranžovohlavý
Cossypha niveicapilla_Derozdík bělotemenný
Cossypha polioptera_Gray-winged Robin-Chat
Cossypha semirufa_Derozdík etiopský
Coturnicops noveboracensis_chřástal žlutavý
Coturnix coromandelica_křepelka černoprsá
Coturnix coturnix_křepelka polní
Coturnix delegorguei_křepelka harlekýn
Coturnix japonica_křepelka japonská
Coturnix pectoralis_křepelka rezavohrdlá
Coua caerulea_kukalka modrá
Coua coquereli_kukalka okrovoprsá
Coua cristata_kukalka chocholatá
Coua cursor_Keukalka žlutohrdlá
Coua gigas_kukalka velká
Coua reynaudii_kukalka rezavočelá
Coua ruficeps_kukalka modrolící
Coua serriana_kukalka rezavoprsá
Cracticus cassicus_Felétňák kápový
Cracticus nigrogularis_Felétňák černohrdlý
Cracticus quoyi_Black Butcherbird
Cracticus torquatus_Felétňák šedohřbetý
Cranioleuca albicapilla_Oestrochvostka krémovohlavá
Cranioleuca albiceps_Oestrochvostka bělotemenná
Cranioleuca antisiensis_Oestrochvostka čárkolící
Cranioleuca curtata_Oestrochvostka šedobrvá
Cranioleuca demissa_Oestrochvostka tepuová
Cranioleuca erythrops_Oestrochvostka červenolící
Cranioleuca gutturata_Oestrochvostka tečkovaná
Cranioleuca hellmayri_Oestrochvostka kolumbijská
Cranioleuca henricae_Oestrochvostka Henričina
Cranioleuca marcapatae_Oestrochvostka markapatská
Cranioleuca obsoleta_Oestrochvostka olivovohřbetá
Cranioleuca pallida_Oestrochvostka východobrazilská
Cranioleuca pyrrhophia_Oestrochvostka pruhohlavá
Cranioleuca semicinerea_Oestrochvostka šedohlavá
Cranioleuca subcristata_Oestrochvostka caracaská
Cranioleuca vulpecula_Oestrochvostka liškovitá
Cranioleuca vulpina_Oestrochvostka liščí
Crateroscelis murina_Rusty Mouse-Warbler
Crateroscelis robusta_Mountain Mouse-Warbler
Crax alberti_hoko modrolaločný
Crax alector_hoko černý
Crax fasciolata_hoko žlutozobý
Crax rubra_hoko proměnlivý
Creagrus furcatus_racek galapážský
Creatophora cinerea_špaček laločnatý
Creurgops verticalis_Teangara rezavochocholkatá
Crex crex_chřástal polní
Crinifer piscator_sparák západní
Criniger barbatus_Beulbulec bradatý
Criniger calurus_Beulbulec rezavoocasý
Criniger chloronotus_Beulbulec vousatý
Crithagra albogularis_Zevonohlík bělohrdlý
Crithagra atrogularis_Black-throated Canary
Crithagra buchanani_Southern Grosbeak-Canary
Crithagra dorsostriata_White-bellied Canary
Crithagra flaviventris_Zevonohlík žlutobřichý
Crithagra gularis_Zevonohlík proužkohlavý
Crithagra hyposticta_Southern Citril
Crithagra menachensis_zvonohlík jemenský
Crithagra mozambica_zvonohlík žlutočelý
Crithagra reichenowi_Reichenow's Seedeater
Crithagra rufobrunnea_Zevonohlík skořicový
Crithagra scotops_Zevonohlík lesní
Crithagra striolata_Zevonohlík proužkovaný
Crithagra sulphurata_Zevonohlík sírožlutý
Crossleyia xanthophrys_Yellow-browed Oxylabes
Crotophaga ani_ani tlustozobá
Crotophaga major_ani velká
Crotophaga sulcirostris_ani rýhozobá
Crypsirina temia_Setraka tmavá
Cryptillas victorini_Ceetie oranžovooká
Cryptoleucopteryx plumbea_káně olovobarvá
Cryptopezus nattereri_Speckle-breasted Antpitta
Cryptopipo holochlora_Green Manakin
Cryptospiza reichenovii_Aestrild horský
Cryptosylvicola randrianasoloi_Cryptic Warbler
Crypturellus atrocapillus_tinama černotemenná
Crypturellus bartletti_tinama Bartlettova
Crypturellus boucardi_tinama středoamerická
Crypturellus cinereus_tinama podrostní
Crypturellus cinnamomeus_tinama skořicová
Crypturellus duidae_tinama šedonohá
Crypturellus erythropus_tinama rudonohá
Crypturellus noctivagus_tinama žlutonohá
Crypturellus obsoletus_tinama hnědá
Crypturellus parvirostris_tinama malozobá
Crypturellus soui_tinama malá
Crypturellus strigulosus_tinama brazilská
Crypturellus tataupa_tinama tataupa
Crypturellus transfasciatus_tinama světlebrvá
Crypturellus undulatus_tinama vlnkovaná
Crypturellus variegatus_tinama různobarvá
Cuculus canorus_kukačka obecná
Cuculus clamosus_kukačka subsaharská
Cuculus gularis_kukačka africká
Cuculus lepidus_kukačka sundská
Cuculus micropterus_kukačka pruhochvostá
Cuculus optatus_kukačka eurasijská
Cuculus poliocephalus_kukačka čínská
Cuculus rochii_kukačka madagaskarská
Cuculus saturatus_kukačka dudkohlasá
Cuculus solitarius_kukačka skořicovoprsá
Culicicapa ceylonensis_Leejsek šedohlavý
Culicicapa helianthea_Leejsek citronový
Culicivora caudacuta_Teyrančík ostroocasý
Curaeus curaeus_Velhovec argentinský
Curruca boehmi_Banded Parisoma
Curruca communis_pěnice hnědokřídlá
Curruca conspicillata_pěnice brýlatá
Curruca crassirostris_pěnice dlouhozobá
Curruca curruca_pěnice pokřovní
Curruca hortensis_pěnice mistrovská
Curruca iberiae_pěnice západní
Curruca melanocephala_pěnice bělohrdlá
Curruca nisoria_pěnice vlašská
Curruca subcoerulea_Chestnut-vented Warbler
Curruca undata_pěnice kaštanová
Cutia legalleni_Vietnamese Cutia
Cutia nipalensis_Teimálie proužkoboká
Cyanerpes caeruleus_Kevětomil purpurový
Cyanerpes cyaneus_Kevětomil modrý
Cyanicterus cyanicterus_Teangara okrasná
Cyanistes caeruleus_sýkora modřinka
Cyanistes cyanus_sýkora azurová
Cyanistes teneriffae_sýkora modrá
Cyanocitta cristata_sojka chocholatá
Cyanocitta stelleri_Seojka Stellerova
Cyanocompsa parellina_Beiskoupek modravý
Cyanocorax affinis_Seojka černoprsá
Cyanocorax beecheii_Seojka modrofialová
Cyanocorax caeruleus_Seojka azurová
Cyanocorax cayanus_Seojka guyanská
Cyanocorax chrysops_Seojka chocholkatá
Cyanocorax cristatellus_Seojka kadeřavá
Cyanocorax cyanomelas_Seojka lesní
Cyanocorax cyanopogon_Seojka brazilská
Cyanocorax dickeyi_Seojka černochocholatá
Cyanocorax heilprini_Seojka kolumbijská
Cyanocorax luxuosus_Green Jay
Cyanocorax melanocyaneus_Seojka černomodrá
Cyanocorax mystacalis_Seojka běloocasá
Cyanocorax sanblasianus_Seojka západomexická
Cyanocorax violaceus_Seojka fialová
Cyanocorax yncas_Seojka zelenavá
Cyanocorax yucatanicus_Seojka yukatanská
Cyanoderma ambiguum_Teimálie pokřovní
Cyanoderma chrysaeum_Teimálie zlatohlavá
Cyanoderma erythropterum_Teimálie kaštanovokřídlá
Cyanoderma melanothorax_Teimálie perlovolící
Cyanoderma pyrrhops_Teimálie černobradá
Cyanoderma ruficeps_Teimálie rezavohlavá
Cyanoderma rufifrons_Teimálie rezavočelá
Cyanolanius madagascarinus_Madagascar Blue Vanga
Cyanoliseus patagonus_papoušek patagonský
Cyanoloxia brissonii_Beiskoupek ultramarinový
Cyanoloxia cyanoides_Beiskoupek tmavomodrý
Cyanoloxia glaucocaerulea_Perelátek šedomodrý
Cyanoloxia rothschildii_Amazonian Grosbeak
Cyanolyca argentigula_Seojka světlehrdlá
Cyanolyca armillata_Seojka černolímcová
Cyanolyca cucullata_Seojka kápová
Cyanolyca mirabilis_White-throated Jay
Cyanolyca nanus_Seojka malá
Cyanolyca pulchra_Seojka nádherná
Cyanolyca pumilo_Seojka černohrdlá
Cyanolyca turcosa_Seojka tyrkysová
Cyanolyca viridicyanus_Seojka bělolímcová
Cyanomitra cyanolaema_Blue-throated Brown Sunbird
Cyanomitra olivacea_Setrdimil olivový
Cyanomitra veroxii_Setrdimil šedý
Cyanomitra verticalis_Setrdimil zelenohlavý
Cyanopica cooki_straka iberská
Cyanopica cyanus_straka modrá
Cyanoptila cumatilis_Zappey's Flycatcher
Cyanoptila cyanomelana_lejsek modrobílý
Cyanoramphus novaezelandiae_Keakariki rudočelý
Cyclarhis gujanensis_Zeelenáček rezavobrvý
Cyclarhis nigrirostris_Zeelenáček černozobý
Cygnus atratus_labuť černá
Cygnus buccinator_labuť trubač
Cygnus columbianus_labuť malá
Cygnus cygnus_labuť zpěvná
Cygnus melancoryphus_labuť černokrká
Cygnus olor_labuť velká
Cymbilaimus lineatus_Meravenčík proužkovaný
Cymbilaimus sanctaemariae_Meravenčík bambusový
Cymbirhynchus macrorhynchos_Leoboš červenočerný
Cynanthus latirostris_kolibřík širokozobý
Cyornis banyumas_Leejsek stržový
Cyornis caerulatus_Leejsek drobný
Cyornis concretus_Leejsek běloocasý
Cyornis glaucicomans_Chinese Blue Flycatcher
Cyornis hainanus_Leejsek hainanský
Cyornis hoevelli_Leejsek modrokápý
Cyornis olivaceus_Fulvous-chested Jungle Flycatcher
Cyornis omissus_Leejsek floreský
Cyornis pallidipes_Leejsek bělobřichý
Cyornis poliogenys_Leejsek rezavoprsý
Cyornis rubeculoides_Leejsek modrohrdlý
Cyornis rufigastra_Leejsek mangrovový
Cyornis sanfordi_Leejsek samotářský
Cyornis sumatrensis_Indochinese Blue Flycatcher
Cyornis superbus_Leejsek bornejský
Cyornis tickelliae_Leejsek lesní
Cyornis turcosus_Leejsek malajský
Cyornis umbratilis_Gray-chested Jungle Flycatcher
Cyornis unicolor_Leejsek dlouhoocasý
Cyornis whitei_Hill Blue Flycatcher
Cyphorhinus arada_Setřízlík zpěvný
Cyphorhinus phaeocephalus_Setřízlík rezavohrdlý
Cyphorhinus thoracicus_Setřízlík kaštanovoprsý
Cypseloides niger_rorýs černý
Cypsiurus balasiensis_rorýs palmový
Cypsiurus parvus_rorýs africký
Cypsnagra hirundinacea_Teangara bělořitá
Cyrtonyx montezumae_křepel harlekýn
Cyrtonyx ocellatus_křepel perličkový
Cyrtoxipha columbiana_Columbian Trig
Dacelo gaudichaud_ledňák rezavobřichý
Dacelo leachii_ledňák kukabura
Dacelo novaeguineae_ledňák obrovský
Dacnis cayana_Peitpit modrý
Dacnis flaviventer_Peitpit žlutobřichý
Dacnis hartlaubi_Peitpit tyrkysový
Dacnis lineata_Peitpit škraboškový
Dacnis venusta_Peitpit červenonohý
Dactylortyx thoracicus_křepel zpěvavý
Daphoenositta chrysoptera_Berhlíček proměnlivý
Daption capense_buřňák černobílý
Daptrius ater_čimango temný
Dasylophus cumingi_kukačka šupinková
Dasyornis brachypterus_Setřízlíkovec východní
Dasyornis broadbenti_Setřízlíkovec rezavohlavý
Dasyornis longirostris_Setřízlíkovec západní
Deconychura longicauda_Kelouzálek dlouhoocasý
Delichon dasypus_jiřička asijská
Delichon urbicum_jiřička obecná
Deltarhynchus flammulatus_Teyran mexický
Dendragapus fuliginosus_tetřívek sazový
Dendragapus obscurus_tetřívek douglaskový
Dendrexetastes rufigula_Kelouzálek krůpějový
Dendrocincla anabatina_Kelouzálek středoamerický
Dendrocincla fuliginosa_Kelouzálek šedolící
Dendrocincla homochroa_Kelouzálek rudohnědý
Dendrocincla merula_Kelouzálek bělobradý
Dendrocincla turdina_Kelouzálek brazilský
Dendrocincla tyrannina_Kelouzálek tyranovitý
Dendrocitta cinerascens_Setraka bornejská
Dendrocitta formosae_Setraka himálajská
Dendrocitta leucogastra_Setraka jižní
Dendrocitta vagabunda_Setraka toulavá
Dendrocolaptes certhia_Kelouzálek vlnkovaný
Dendrocolaptes picumnus_Kelouzálek mravenčí
Dendrocolaptes platyrostris_Kelouzálek planaltský
Dendrocolaptes sanctithomae_Kelouzálek příčkovaný
Dendrocopos analis_strakapoud pihovatý
Dendrocopos darjellensis_strakapoud žlutokrký
Dendrocopos himalayensis_strakapoud pradéšský
Dendrocopos hyperythrus_strakapoud rezavobřichý
Dendrocopos leucopterus_strakapoud bělokřídlý
Dendrocopos leucotos_strakapoud bělohřbetý
Dendrocopos macei_strakapoud pruhobřichý
Dendrocopos major_strakapoud velký
Dendrocopos noguchii_Deatel okinawský
Dendrocopos syriacus_strakapoud jižní
Dendrocoptes auriceps_strakapoud hnědočelý
Dendrocoptes medius_strakapoud prostřední
Dendrocygna arcuata_husička stěhovavá
Dendrocygna autumnalis_husička černobřichá
Dendrocygna bicolor_husička bažinná
Dendrocygna eytoni_husička australská
Dendrocygna javanica_husička malá
Dendrocygna viduata_husička vdovka
Dendroma erythroptera_Chestnut-winged Foliage-gleaner
Dendroma rufa_Buff-fronted Foliage-gleaner
Dendronanthus indicus_konipas lesní
Dendroperdix sephaena_Ferankolín chocholatý
Dendroplex picus_Kelouzálek přímozobý
Dendrortyx barbatus_křepel vousatý
Dendrortyx leucophrys_křepel bledočelý
Dendrortyx macroura_křepel dlouhoocasý
Deroptyus accipitrinus_Aemazoňan vějířový
Dicaeum aeneum_Kevětozob šalomounský
Dicaeum agile_Kevětozob tlustozobý
Dicaeum australe_Kevětozob filipínský
Dicaeum chrysorrheum_Kevětozob prostý
Dicaeum concolor_Kevětozob ochmetový
Dicaeum cruentatum_Kevětozob červenohřbetý
Dicaeum erythrorhynchos_Kevětozob křivozobý
Dicaeum hirundinaceum_Kevětozob vlaštovčí
Dicaeum ignipectus_Kevětozob indomalajský
Dicaeum maugei_Kevětozob wallacejský
Dicaeum minullum_Plain Flowerpecker
Dicaeum pygmaeum_Kevětozob malý
Dicaeum sanguinolentum_Kevětozob krvavý
Dicaeum trigonostigma_Kevětozob oranžovobřichý
Dicaeum tristrami_Kevětozob makirský
Dicaeum trochileum_Kevětozob šarlatovohlavý
Dichrozona cincta_Meravenčík pásohřbetý
Dicrurus adsimilis_drongo africký
Dicrurus aeneus_Derongo indomalajský
Dicrurus andamanensis_Derongo andamanský
Dicrurus annectens_Crow-billed Drongo
Dicrurus atripennis_Derongo lesklý
Dicrurus balicassius_Derongo filipínský
Dicrurus bracteatus_Derongo vločkoprsý
Dicrurus caerulescens_Derongo šedobřichý
Dicrurus divaricatus_Glossy-backed Drongo
Dicrurus forficatus_Derongo chocholatý
Dicrurus hottentottus_Derongo vlasatý
Dicrurus leucophaeus_drongo kouřový
Dicrurus ludwigii_Derongo lesní
Dicrurus macrocercus_drongo černý
Dicrurus montanus_Derongo celebeský
Dicrurus paradiseus_Derongo vlajkový
Dicrurus remifer_Derongo dlouhoocasý
Diglossa albilatera_Heáčkozobec běloboký
Diglossa baritula_Heáčkozobec břidlicový
Diglossa brunneiventris_Heáčkozobec černohrdlý
Diglossa caerulescens_Heáčkozobec šedomodrý
Diglossa cyanea_Heáčkozobec modrý
Diglossa glauca_Heáčkozobec šmolkový
Diglossa gloriosissima_Heáčkozobec kaštanovobřichý
Diglossa humeralis_Heáčkozobec tmavý
Diglossa indigotica_Heáčkozobec indigový
Diglossa lafresnayii_Heáčkozobec lesklý
Diglossa mystacalis_Heáčkozobec vousatý
Diglossa plumbea_Heáčkozobec pacifický
Diglossa sittoides_Heáčkozobec rezavý
Dinemellia dinemelli_Senovač bělohlavý
Dinopium benghalense_datel ohnivý
Dinopium javanense_datel zlatohřbetý
Dinopium rafflesii_datel olivohřbetý
Diomedea exulans_albatros stěhovavý
Diopsittaca nobilis_Aera červenoramenný
Diuca diuca_Diuca Finch
Dives dives_Velhovec zpěvavý
Dives warczewiczi_Velhovec pokřovní
Dixiphia pipra_White-crowned Manakin
Dog_Dog
Dolichonyx oryzivorus_bobolink americký
Donacobius atricapilla_Setřízlík černohlavý
Donacospiza albifrons_Deijuka rákosní
Doryfera johannae_Keolibřík modročelý
Doryfera ludovicae_kolibřík zelenočelý
Drepanis coccinea_Šeatovník šarlatový
Drepanornis albertisi_Black-billed Sicklebill
Drepanornis bruijnii_Reajka světlezobá
Dreptes thomensis_Setrdimil svatotomášský
Dromas ardeola_pobřežník černobílý
Dromococcyx pavoninus_kukačka paví
Dromococcyx phasianellus_kukačka klínoocasá
Drymodes beccarii_Papuan Scrub-Robin
Drymodes brunneopygia_Leejsčík jihoaustralský
Drymophila caudata_East Andean Antbird
Drymophila devillei_Meravenčík čárkovaný
Drymophila ferruginea_Meravenčík ryšavobřichý
Drymophila genei_Meravenčík ryšavoocasý
Drymophila hellmayri_Santa Marta Antbird
Drymophila klagesi_Klages's Antbird
Drymophila malura_Meravenčík hnědoocasý
Drymophila ochropyga_Meravenčík okrovokostřecový
Drymophila rubricollis_Meravenčík rezavoprsý
Drymophila squamata_Meravenčík kropenatý
Drymophila striaticeps_Streak-headed Antbird
Drymornis bridgesii_Kelouzálek šavlozobý
Dryobates affinis_datel načervenalý
Dryobates albolarvatus_strakapoud bělohlavý
Dryobates arizonae_strakapoud hnědokřídlý
Dryobates borealis_strakapoud kokardový
Dryobates callonotus_datel šarlatový
Dryobates cassini_datel zlatošíjný
Dryobates cathpharius_strakapoud rudotýlý
Dryobates dignus_datel žlutobřichý
Dryobates frontalis_datel perločelý
Dryobates fumigatus_skrakapoud nahnědlý
Dryobates kirkii_datel rudokostřečný
Dryobates lignarius_datel páskovaný
Dryobates maculifrons_datel bahijský
Dryobates minor_strakapoud malý
Dryobates mixtus_datel savanový
Dryobates nigriceps_datel zebrovaný
Dryobates nuttallii_strakapoud kalifornský
Dryobates passerinus_datel vrabčí
Dryobates pubescens_strakapoud osikový
Dryobates scalaris_strakapoud proužkohřbetý
Dryobates spilogaster_datel běloskvrnný
Dryobates stricklandi_strakapoud mexický
Dryobates villosus_strakapoud americký
Dryocopus hodgei_Deatel andamanský
Dryocopus javensis_datel indomalajský
Dryocopus lineatus_datel proužkovaný
Dryocopus martius_datel černý
Dryocopus pileatus_datel chocholatý
Dryocopus schulzii_datel chacoský
Dryolimnas cuvieri_chřástal bělohrdlý
Dryophytes andersonii_Pine Barrens Treefrog
Dryophytes arenicolor_Canyon Treefrog
Dryophytes avivoca_Bird-voiced Treefrog
Dryophytes chrysoscelis_Cope's Gray Treefrog
Dryophytes cinereus_Green Treefrog
Dryophytes femoralis_Pine Woods Treefrog
Dryophytes gratiosus_Barking Treefrog
Dryophytes squirellus_Squirrel Treefrog
Dryophytes versicolor_Gray Treefrog
Dryoscopus cubla_Ťeuhýkovec černohřbetý
Dryoscopus gambensis_Ťeuhýkovec stromový
Dryotriorchis spectabilis_orlík jestřábovitý
Dubusia castaneoventris_Chestnut-bellied Mountain Tanager
Dubusia taeniata_Buff-breasted Mountain Tanager
Ducula aenea_Heolub kovový
Ducula badia_Heolub světlebřichý
Ducula basilica_Heolub ryšavý
Ducula bicolor_Pied Imperial-Pigeon
Ducula concinna_Heolub modroocasý
Ducula lacernulata_Heolub tmavohřbetý
Ducula latrans_Heolub hnědoocasý
Ducula pacifica_Heolub pacifický
Ducula perspicillata_Heolub brýlový
Ducula pickeringii_Heolub Pickeringův
Ducula pinon_Heolub stromový
Ducula pistrinaria_Heolub pomoučený
Ducula poliocephala_Pink-bellied Imperial-Pigeon
Ducula rubricera_Heolub labutí
Ducula spilorrhoa_Torresian Imperial-Pigeon
Ducula zoeae_Heolub límcový
Dulus dominicus_Berkoslavec palmový
Dumetella carolinensis_drozdec černohlavý
Dumetia atriceps_Dark-fronted Babbler
Dumetia hyperythra_Teimálie indická
Dysithamnus leucostictus_Meravenčík běločárkovaný
Dysithamnus mentalis_Meravenčík prostý
Dysithamnus occidentalis_Meravenčík horský
Dysithamnus plumbeus_Meravenčík olověnobarvý
Dysithamnus puncticeps_Meravenčík skvrnitohlavý
Dysithamnus stictothorax_Meravenčík skvrnitoprsý
Dysithamnus striaticeps_Meravenčík pruhohlavý
Dysithamnus xanthopterus_Meravenčík rezavohřbetý
Eclectus roratus_Peapoušek různobarvý
Edolisoma montanum_Heousenčík horský
Edolisoma salomonis_Makira Cicadabird
Edolisoma tenuirostre_Heousenčík proměnlivý
Egretta caerulea_volavka modrošedá
Egretta eulophotes_volavka žlutozobá
Egretta garzetta_volavka stříbřitá
Egretta gularis_volavka přímořská
Egretta novaehollandiae_volavka bělolící
Egretta rufescens_volavka červenavá
Egretta sacra_volavka pobřežní
Egretta thula_volavka bělostná
Egretta tricolor_volavka tříbarvá
Elachura formosa_Teimálka skvrnitá
Elaenia albiceps_Eelenie bělokorunkatá
Elaenia brachyptera_Coopmans's Elaenia
Elaenia chilensis_Chilean Elaenia
Elaenia chiriquensis_Eelenie malá
Elaenia cristata_Eelenie bezkorunkatá
Elaenia fallax_Greater Antillean Elaenia
Elaenia flavogaster_Eelenie chocholatá
Elaenia frantzii_Eelenie horská
Elaenia gigas_Eelenie šupinkohřbetá
Elaenia martinica_Eelenie karibská
Elaenia mesoleuca_Eelenie brazilská
Elaenia obscura_Eelenie vrchovinná
Elaenia olivina_Tepui Elaenia
Elaenia pallatangae_Eelenie náhorní
Elaenia parvirostris_Eelenie krátkozobá
Elaenia ridleyana_Eelenie noronhská
Elaenia ruficeps_Eelenie rezavotýlá
Elaenia sordida_Small-headed Elaenia
Elaenia spectabilis_Eelenie třípruhá
Elaenia strepera_Eelenie břidlicová
Elanoides forficatus_luňák vlaštovčí
Elanus axillaris_Leuněc australský
Elanus caeruleus_luněc šedý
Elanus leucurus_luněc americký
Electron carinatum_momot modrobrvý
Electron platyrhynchum_momot širokozobý
Eleoscytalopus indigoticus_Šetidlák běloprsý
Eleothreptus anomalus_lelek srpkokřídlý
Eleutherodactylus planirostris_Greenhouse Frog
Elliotomyia chionogaster_kolibřík bělobřichý
Elminia albiventris_Leejskovec bělobřichý
Elminia albonotata_Leejskovec lesní
Elminia longicauda_Leejskovec dlouhoocasý
Elseyornis melanops_kulík černočelý
Emarginata sinuata_Sickle-winged Chat
Emberiza aureola_strnad obojkový
Emberiza bruniceps_strnad hnědohlavý
Emberiza buchanani_strnad pustinný
Emberiza cabanisi_Setrnad savanový
Emberiza caesia_strnad šedokrký
Emberiza calandra_strnad luční
Emberiza capensis_Setrnad kapský
Emberiza chrysophrys_strnad zlatobrvý
Emberiza cia_strnad viničný
Emberiza cineracea_strnad šedý
Emberiza cioides_strnad čínský
Emberiza cirlus_strnad cvrčivý
Emberiza citrinella_strnad obecný
Emberiza elegans_strnad žlutohrdlý
Emberiza flaviventris_strnad zlatoprsý
Emberiza fucata_strnad hnědolící
Emberiza godlewskii_strnad pruhohlavý
Emberiza goslingi_Gosling's Bunting
Emberiza hortulana_strnad zahradní
Emberiza impetuani_Setrnad skřivanovitý
Emberiza lathami_Setrnad chocholatý
Emberiza leucocephalos_strnad bělohlavý
Emberiza melanocephala_strnad černohlavý
Emberiza pallasi_strnad tundrový
Emberiza pusilla_strnad malinký
Emberiza rustica_strnad tajgový
Emberiza sahari_strnad saharský
Emberiza schoeniclus_strnad rákosní
Emberiza spodocephala_strnad šedokápý
Emberiza stewarti_strnad bělolící
Emberiza striolata_strnad pruhovaný
Emberiza sulphurata_Setrnad podhorský
Emberiza tahapisi_strnad skalní
Emberiza tristrami_Setrnad černohrdlý
Emberiza variabilis_Setrnad lesní
Emberiza yessoensis_Setrnad japonský
Emberizoides herbicola_Setrnadec travní
Emberizoides ypiranganus_Setrnadec menší
Embernagra longicauda_Setrnadec plavohrdlý
Embernagra platensis_Setrnadec pampový
Eminia lepida_Velhovníček východoafrický
Empidonax affinis_Teyranovec sosnový
Empidonax albigularis_Teyranovec lejskovitý
Empidonax alnorum_tyranovec olšový
Empidonax atriceps_Teyranovec černočapkový
Empidonax difficilis_Teyranovec západoamerický
Empidonax flavescens_Teyranovec olivovožlutavý
Empidonax flaviventris_tyranovec žlutobřichý
Empidonax fulvifrons_Teyranovec plavoprsý
Empidonax hammondii_Teyranovec Hammondův
Empidonax minimus_tyranovec malinký
